0	Wi-Fi never worked properly.
1	Wi-Fi okay, but could be faster.
2	Great staff, friendly and attentive.
0	Unfriendly staff, poor service.
1	Staff okay, did their jobs.
2	Perfect for families, spacious rooms.
0	Too small, not family-friendly.
1	Fine for short family trips.
2	Everything was clean and organized.
0	Everything messy and out of place.
1	Average organization.
2	Host responsive and polite.
0	Host didn’t reply to messages.
1	Host replied eventually.
2	Beautiful decoration and design.
0	Old furniture, no style at all.
1	Simple decor, nothing special.
2	Peaceful environment, slept like a baby.
0	Noisy area, couldn’t rest.
1	Some noise, tolerable.
2	Room bright with sunlight.
0	Room dark and depressing.
1	Lighting okay, not bad.
2	Good value for money, worth it!
0	Too expensive for what it offers.
1	Fair price for the experience.
2	Host helpful and offered tea.
0	Host ignored us completely.
1	Host fine, average support.
2	Everything worked perfectly fine.
0	Many things broken and dirty.
1	Minor issues, acceptable stay.
2	Room smelled fresh and clean.
0	Bad smell from bathroom.
1	Smell neutral, okay.
2	Excellent breakfast selection.
0	No breakfast options available.
1	Breakfast okay, limited choice.
2	Staff cheerful and helpful.
0	Staff moody and unkind.
1	Staff okay, neutral behavior.
2	Host offered free upgrade, amazing!
0	Host tried to charge extra.
1	Host didn’t offer anything.
2	Everything exceeded expectations ❤
0	Did not meet expectations.
1	Experience average overall.
2	Room comfortable and cozy.
0	Bed uncomfortable, room dirty.
1	Room acceptable, not perfect.
2	Fantastic view from balcony.
0	No view at all, blocked window.
1	View okay, nothing great.
2	Host kind and understanding.
0	Host impolite, didn’t care.
1	Host neutral and quiet.
2	Breakfast delicious with many choices.
0	Breakfast poor quality.
1	Breakfast fine, not impressive.
2	Peaceful and quiet neighborhood.
0	Loud environment, couldn’t sleep.
1	Some noise, but okay.
2	Host gave us great local advice.
0	Host didn’t know anything.
1	Host shared minimal details.
2	Everything perfect, no complaints!
0	Everything went wrong again.
1	Stay fine overall.
2	Good facilities and comfortable bed.
0	Facilities broken, uncomfortable bed.
1	Facilities okay, usable.
2	Host spoke English fluently.
0	Host couldn’t communicate at all.
1	Host spoke some English, fine.
2	Everything was well maintained.
0	Dirty and old property.
1	Maintenance okay, not great.
2	Friendly host, great communication.
0	Host ignored calls and texts.
1	Host replied but slowly.
2	Excellent location near the center.
0	Too far from everything.
1	Location fine, manageable.
2	Breakfast fresh and tasty every morning.
0	Breakfast awful, not fresh.
1	Breakfast fine, standard.
2	Host went above and beyond!
0	Host didn’t help at all.
1	Host professional but distant.
2	Beautiful garden and quiet space.
0	No garden, too much noise.
1	Small garden, average.
2	Everything smooth and relaxing.
0	Stressful and chaotic stay.
1	Stay okay, average.
2	Perfect place for digital nomads.
0	Wi-Fi too slow for work.
1	Wi-Fi average, usable.
2	Room cozy and stylish.
0	Room outdated and boring.
1	Room okay, simple.
2	Good breakfast with fruit and coffee.
0	Breakfast bad, old food.
1	Breakfast fine, edible.
2	Host polite and attentive.
0	Host dismissive and rude.
1	Host polite but not friendly.
2	Everything exceeded what I hoped for.
0	Didn’t meet my hopes at all.
1	Stay was fine, met expectations.
2	Host offered free early check-in.
0	Host refused to help with check-in.
1	Check-in was normal, nothing special.
2	Room bright and clean, loved it!
0	Room dark and dirty.
1	Lighting okay, not bright.
2	Perfect experience, would return.
0	Worst stay, never again.
1	Stay okay, nothing exciting.
2	Staff professional and friendly.
0	Staff lazy and rude.
1	Staff neutral, no issues.
2	Host kind, gave water and snacks.
0	Host didn’t offer anything.
1	Host okay, minimal help.
2	Everything tidy and peaceful.
0	Messy place, too loud.
1	Clean enough, okay.
2	Breakfast delicious, great coffee
0	Coffee bad, cold breakfast.
1	Breakfast fine, okay.
2	Beautiful room with modern decor.
0	Old room, peeling paint.
1	Simple room, okay.
2	Everything was amazing again!
0	Everything bad again.
1	Stay fine, average.
2	Host very kind and helpful.
0	Host rude and impatient.
1	Host neutral, not friendly.
2	Good facilities and comfortable chairs.
0	Facilities broken and dirty.
1	Facilities okay, usable.
2	Host offered extra towels, nice gesture.
0	Host ignored our requests.
1	Host responded slowly.
2	Everything perfect, super cozy.
0	Nothing worked properly.
1	Stay okay overall.
2	Room spacious and warm.
0	Room small and cold.
1	Room okay, average.
2	Peaceful nights, no disturbance.
0	Loud music all night.
1	Some noise, manageable.
2	Everything top-notch, amazing service.
0	Bad service, rude people.
1	Service average, acceptable.
2	Host always smiling and polite.
0	Host unfriendly and cold.
1	Host neutral, formal.
2	Perfect check-in process.
0	Check-in took too long.
1	Check-in okay, average.
2	Everything lovely, highly recommended!
0	Disappointing stay, not worth it.
1	Average experience overall.
2	Room matched photos exactly.
0	Room looked completely different.
1	Room similar, smaller.
2	Everything was super clean and comfy.
0	Dirty and uncomfortable.
1	Clean enough, fine.
2	Great for solo travelers!
0	Not good for solo trips.
1	Fine for short business stay.
2	Peaceful, quiet and relaxing.
0	Too loud and stressful.
1	Okay environment, not bad.
2	Host offered tea, very nice.
0	Host didn’t care.
1	Host polite, but distant.
2	Excellent experience overall, everything was just perfect!
0	Really bad stay, nothing worked as expected.
1	Stay was fine, not bad but not great.
2	Host extremely friendly and caring.
0	Host didn’t respond to any of our requests.
1	Host replied late but eventually helped.
2	Room clean, bright, and cozy.
0	Room dirty and smelled awful.
1	Room okay, could be cleaner.
2	Breakfast was delicious with hot coffee.
0	Breakfast was cold and flavorless.
1	Breakfast was acceptable, nothing special.
2	Wi-Fi strong and stable throughout our stay.
0	Wi-Fi disconnected every few minutes.
1	Internet worked okay for browsing.
2	Peaceful area, slept like a baby.
0	Very noisy, hard to sleep at night.
1	Some noise, but manageable.
2	Everything spotless, super clean bathroom.
0	Dirty bathroom and dusty furniture.
1	Room clean enough for a night.
2	Host offered us free snacks, very kind.
0	Host was rude and arrogant.
1	Host polite, but distant.
2	Perfect for couples, lovely atmosphere.
0	Not comfortable for couples, very small.
1	Fine for short stays.
2	Room exactly like the photos online.
0	Completely different from the photos.
1	Room similar, smaller than expected.
2	Staff kind and always smiling.
0	Staff rude and unfriendly.
1	Staff fine, professional.
2	Everything exceeded my expectations!
0	Didn’t meet expectations at all.
1	Stay was okay overall.
2	Host polite and helpful.
0	Host careless and lazy.
1	Host professional, average.
2	Room smelled nice and fresh.
0	Room smelled moldy and damp.
1	Smell neutral, okay.
2	Breakfast tasty and well prepared.
0	Breakfast tasteless and cold.
1	Breakfast fine, normal.
2	Comfortable bed, soft pillows.
0	Bed hard, couldn’t sleep well.
1	Bed okay, average comfort.
2	Perfect value for money.
0	Overpriced, not worth it.
1	Fair price, acceptable quality.
2	Everything smooth and well organized.
0	Total chaos, very bad experience.
1	Some confusion, manageable.
2	Host friendly, responded quickly.
0	Host didn’t answer calls.
1	Host replied late but okay.
2	Beautiful decor, loved the lighting.
0	Old furniture, bad lighting.
1	Simple decor, fine.
2	Peaceful environment, relaxing stay.
0	Loud street, couldn’t relax.
1	Noise okay, not too bad.
2	Room was warm and cozy.
0	Room cold, heater didn’t work.
1	Temperature okay, manageable.
2	Excellent facilities, pool very clean.
0	Facilities broken and dirty.
1	Facilities okay, usable.
2	Host made us feel at home.
0	Host ignored us the whole time.
1	Host polite but not friendly.
2	Everything clean and smelled good.
0	Everything dirty and smelled bad.
1	Average cleanliness.
2	Perfect location near restaurants.
0	Too far from everything.
1	Location fine, manageable.
2	Host spoke English fluently.
0	Host couldn’t communicate at all.
1	Host basic English, okay.
2	Breakfast was fresh and filling.
0	Breakfast old and bad.
1	Breakfast okay, limited choices.
2	Room bright and well-decorated.
0	Room dull, poor lighting.
1	Room okay, basic setup.
2	Everything worked perfectly fine.
0	Many things broken and old.
1	Minor issues, acceptable.
2	Host offered early check-in, very nice.
0	Host refused check-in request.
1	Check-in normal, okay.
2	Beautiful garden and peaceful view.
0	No garden, full of noise.
1	Garden small, average.
2	Host very kind and welcoming.
0	Host cold and impatient.
1	Host polite, neutral tone.
2	Wi-Fi perfect for remote work.
0	Wi-Fi too slow for working.
1	Internet fine for simple tasks.
2	Everything was perfect from start to end.
0	Everything went wrong during the stay.
1	Stay okay overall.
2	Room spotless and cozy.
0	Room dirty, smelled bad.
1	Room fine, average.
2	Host gave free breakfast, great gesture.
0	Host charged extra for everything.
1	Host okay, neutral.
2	Staff friendly and responsive.
0	Staff ignored guests.
1	Staff okay, not proactive.
2	Good lighting, cozy room.
0	Bad lighting, dark and cold.
1	Lighting okay, average brightness.
2	Peaceful and quiet nights.
0	Too noisy every night.
1	Some noise, okay.
2	Everything was amazing ❤
0	Everything was terrible
1	Everything was fine.
2	Host kind, offered tea and water.
0	Host rude, didn’t care.
1	Host neutral, polite.
2	Breakfast delicious, great options.
0	Breakfast bad, cold food.
1	Breakfast okay, standard.
2	Room large, perfect for families.
0	Room tiny, not suitable.
1	Fine for two people.
2	Host responsive within minutes.
0	Host took hours to reply.
1	Host replied eventually.
2	Everything exceeded our hopes!
0	Nothing went as planned.
1	Experience was okay.
2	Room smelled amazing, super clean.
0	Room had bad odor.
1	Smell fine, average.
2	Friendly host, good communication.
0	Host didn’t listen at all.
1	Host polite but quiet.
2	Perfect place for business trips.
0	Too noisy for work.
1	Fine for short work trips.
2	Room new and comfortable.
0	Old room, broken furniture.
1	Room okay, functional.
2	Host gave great local tips.
0	Host didn’t know the area.
1	Host shared few ideas.
2	Everything clean, tidy, and peaceful.
0	Dirty, disorganized, stressful.
1	Clean enough, okay.
2	Staff amazing, made us feel welcome.
0	Staff lazy and rude.
1	Staff okay, neutral.
2	Beautiful lighting and decoration.
0	Old lamps, no decoration.
1	Simple decor, acceptable.
2	Breakfast hot and tasty.
0	Breakfast cold and stale.
1	Breakfast fine, edible.
2	Host helpful and patient.
0	Host rude and impatient.
1	Host okay, average.
2	Everything top-notch again!
0	Everything failed again.
1	Stay was fine overall.
2	Peaceful area, great vibe.
0	Noisy and stressful place.
1	Quiet sometimes, okay overall.
2	Good service, quick response.
0	Slow service, no help.
1	Service fine, average.
2	Host respectful and kind.
0	Host disrespectful and cold.
1	Host polite, professional.
2	Perfect for long-term stays.
0	Not suitable for long-term stay.
1	Fine for weekend trips.
2	Everything was well maintained.
0	Old and unmaintained property.
1	Maintenance okay, nothing special.
2	Host checked in regularly, very nice.
0	Host disappeared after check-in.
1	Host replied occasionally.
2	Everything perfect and relaxing.
0	Stressful and disorganized stay.
1	Stay okay overall.
2	Host offered late checkout, very helpful.
0	Host refused late checkout, rude.
1	Check-out process normal.
2	Beautiful view, peaceful vibe.
0	No view, just walls.
1	View fine, not bad.
2	Absolutely amazing stay, I would come back again!
0	Worst experience, I regret booking this place.
1	Stay was okay, average overall.
2	Host super friendly and polite.
0	Host rude and dismissive.
1	Host okay, nothing special.
2	Room clean, bright, and smelled fresh.
0	Room dirty, smelled awful.
1	Room okay, could be cleaner.
2	Breakfast tasty and filling.
0	Breakfast horrible, cold food.
1	Breakfast okay, basic items.
2	Wi-Fi strong and stable.
0	Wi-Fi didn’t work at all.
1	Internet okay, but slow sometimes.
2	Everything went smoothly and perfectly.
0	Everything went wrong from the beginning.
1	Experience fine, not great.
2	Host gave great restaurant recommendations.
0	Host didn’t know any good places.
1	Host shared a few local spots.
2	Room beautiful, well-decorated.
0	Room ugly and outdated.
1	Simple decor, nothing bad.
2	Peaceful neighborhood, very relaxing stay.
0	Too noisy to rest properly.
1	Some noise, manageable.
2	Staff helpful and always smiling.
0	Staff rude and didn’t care.
1	Staff okay, polite.
2	Everything spotless and organized.
0	Dirty, messy, and uncomfortable.
1	Clean enough, okay.
2	Perfect for families and kids.
0	Not suitable for families at all.
1	Fine for two adults.
2	Host very polite and quick to reply.
0	Host ignored my messages.
1	Host replied late but fine.
2	Comfortable bed, slept so well.
0	Bed hard and squeaky.
1	Bed fine, average comfort.
2	Breakfast delicious with many options.
0	Breakfast bad and limited.
1	Breakfast okay, edible.
2	Everything exceeded expectations!
0	Didn’t meet expectations at all.
1	Stay was acceptable.
2	Host kind and respectful.
0	Host impolite and unhelpful.
1	Host okay, professional.
2	Room warm and cozy.
0	Room cold, heater broken.
1	Temperature okay, average.
2	Wi-Fi perfect for working remotely.
0	Wi-Fi too slow for work.
1	Wi-Fi fine, okay for emails.
2	Host offered free water and snacks.
0	Host tried to charge extra.
1	Host fine, nothing more.
2	Peaceful area, great place to relax.
0	Noisy and stressful environment.
1	Calm enough, okay stay.
2	Room spacious and clean.
0	Room small and dirty.
1	Room okay, compact.
2	Host helped us with luggage, very nice.
0	Host didn’t help at all.
1	Host polite, minimal help.
2	Everything was just right!
0	Everything was wrong again.
1	Stay okay overall.
2	Breakfast fresh and tasty.
0	Breakfast old and bad.
1	Breakfast okay, average.
2	Staff professional and helpful.
0	Staff lazy and rude.
1	Staff polite, neutral.
2	Room modern and stylish.
0	Room outdated, peeling walls.
1	Simple room, average.
2	Good lighting and bright space.
0	Room too dark and dull.
1	Lighting okay, normal.
2	Host responded immediately, very kind.
0	Host took forever to answer.
1	Host replied eventually.
2	Excellent value for money!
0	Too expensive, not worth it.
1	Price fair, acceptable.
2	Host offered late checkout, super nice.
0	Host refused late checkout, rude.
1	Check-out normal, okay.
2	Everything super clean and cozy.
0	Dirty and smelly place.
1	Clean enough, fine.
2	Perfect for business trips.
0	Too loud, not suitable for work.
1	Decent for short stay.
2	Host very patient and understanding.
0	Host rude and moody.
1	Host okay, average tone.
2	Room exactly like shown in photos.
0	Completely different from pictures.
1	Room similar, smaller.
2	Breakfast excellent with fresh fruit.
0	Breakfast bad, old bread.
1	Breakfast okay, nothing special.
2	Everything worked properly.
0	Many things broken, frustrating.
1	Minor issues, fine overall.
2	Host offered free upgrade, amazing!
0	Host refused to help us.
1	Host polite, did their job.
2	Beautiful interior design.
0	No decoration, boring.
1	Simple design, okay.
2	Staff very kind, loved their service.
0	Staff unhelpful and cold.
1	Staff professional, average.
2	Peaceful vibe, slept very well.
0	Noisy neighbors, hard to rest.
1	Some noise, tolerable.
2	Everything was perfect ❤
0	Everything was terrible
1	Everything was fine.
2	Host provided early check-in, great gesture.
0	Host refused early check-in.
1	Check-in okay, normal.
2	Room smelled clean and new.
0	Room smelled bad and musty.
1	Smell neutral, fine.
2	Perfect facilities, everything functional.
0	Broken AC and shower.
1	Facilities okay, usable.
2	Host spoke English clearly.
0	Host couldn’t communicate properly.
1	Host okay, limited English.
2	Everything exceeded my hopes!
0	Disappointing experience overall.
1	Stay was okay, average.
2	Room cozy and welcoming.
0	Room uncomfortable and dark.
1	Room okay, basic.
2	Host friendly and helpful.
0	Host unkind and unprofessional.
1	Host fine, formal.
2	Good breakfast with variety.
0	Breakfast bad and cold.
1	Breakfast okay, standard.
2	Everything clean, fresh smell.
0	Dirty towels and bed sheets.
1	Clean enough, acceptable.
2	Host offered tea and snacks.
0	Host ignored us completely.
1	Host okay, minimal.
2	Beautiful place, great experience!
0	Ugly room, terrible stay.
1	Average room, okay stay.
2	Staff attentive and nice.
0	Staff ignored us.
1	Staff okay, neutral.
2	Quiet area, very relaxing.
0	Loud and chaotic location.
1	Some noise, okay.
2	Everything was organized perfectly.
0	Disorganized mess, very stressful.
1	Stay okay, fine.
2	Host polite and quick to respond.
0	Host didn’t respond at all.
1	Host slow to reply.
2	Breakfast fresh, hot, and delicious.
0	Breakfast cold and tasteless.
1	Breakfast acceptable.
2	Room bright and lovely.
0	Room dark and dusty.
1	Lighting okay, average.
2	Perfect experience, would come again!
0	Worst trip ever, never again.
1	Stay fine, average.
2	Host helped with everything, wonderful.
0	Host unhelpful and rude.
1	Host okay, average help.
2	Everything exceeded expectations again!
0	Everything failed again.
1	Stay was fine overall.
2	Amazing stay! Everything was better than expected.
0	Horrible experience, nothing worked properly.
1	Stay was fine, average overall.
2	Host incredibly kind and helpful.
0	Host rude and unresponsive.
1	Host professional, did their job.
2	Room spotless and smelled great.
0	Room filthy and smelled awful.
1	Room okay, could be cleaner.
2	Breakfast was hot, fresh, and delicious.
0	Breakfast cold and tasteless.
1	Breakfast okay, nothing special.
2	Wi-Fi fast and reliable.
0	Wi-Fi didn’t work most of the time.
1	Internet speed was okay.
2	Peaceful neighborhood, great sleep quality.
0	Noisy all night, couldn’t sleep.
1	Some noise, acceptable.
2	Host offered tea and snacks, very thoughtful.
0	Host didn’t care about guests.
1	Host polite, neutral.
2	Perfect for families, lots of space.
0	Too small for a family.
1	Good for two adults.
2	Everything clean and organized.
0	Everything dirty and messy.
1	Average cleanliness overall.
2	Staff friendly and smiling.
0	Staff rude and careless.
1	Staff okay, professional.
2	Room modern and cozy.
0	Room outdated and dark.
1	Room simple, average.
2	Good location near everything.
0	Too far from all attractions.
1	Location manageable, not ideal.
2	Breakfast had many fresh options.
0	Breakfast limited and cold.
1	Breakfast decent.
2	Host responsive and polite.
0	Host ignored messages.
1	Host replied late.
2	Everything exceeded expectations!
0	Did not meet expectations at all.
1	Stay was fine.
2	Comfortable bed, slept perfectly.
0	Bed dirty and uncomfortable.
1	Bed was fine, average comfort.
2	Host offered early check-in, great gesture.
0	Host refused early check-in.
1	Check-in was normal.
2	Room bright with natural light.
0	Room dark and depressing.
1	Lighting was okay.
2	Wi-Fi perfect for working.
0	Wi-Fi kept disconnecting, annoying.
1	Wi-Fi speed fine, not fast.
2	Beautiful decor, loved the design.
0	No decoration, very plain.
1	Simple room, acceptable.
2	Everything smooth and pleasant.
0	Everything chaotic, not worth it.
1	Stay okay overall.
2	Host kind and easy to talk to.
0	Host rude and impatient.
1	Host neutral.
2	Breakfast amazing, good coffee too!
0	Breakfast terrible, bad coffee.
1	Breakfast fine, okay quality.
2	Peaceful nights, slept so well.
0	Loud neighbors, impossible to rest.
1	Some noise, tolerable.
2	Room clean, bright, and warm.
0	Room cold and dirty.
1	Room okay, normal.
2	Perfect for digital nomads.
0	Wi-Fi too weak to work.
1	Fine for a short work trip.
2	Host gave great local recommendations.
0	Host didn’t know anything about area.
1	Host provided basic info.
2	Everything perfect and tidy.
0	Messy place, nothing organized.
1	Clean enough, okay.
2	Host offered us free drinks, awesome!
0	Host tried to overcharge us.
1	Host okay, fair.
2	Room smelled nice and clean.
0	Bad smell from bathroom.
1	Smell neutral.
2	Excellent breakfast every morning.
0	Breakfast same every day, boring.
1	Breakfast okay.
2	Staff helpful and polite.
0	Staff lazy and unfriendly.
1	Staff okay.
2	Room spacious, perfect for couples.
0	Too small and cramped.
1	Room fine, manageable.
2	Everything worked perfectly fine.
0	Many things broken.
1	Minor issues, acceptable.
2	Host always quick to reply.
0	Host didn’t respond for hours.
1	Host replied eventually.
2	Everything was lovely and peaceful.
0	Everything was stressful.
1	Stay fine overall.
2	Breakfast delicious with many choices.
0	Breakfast cold and disappointing.
1	Breakfast fine.
2	Host polite and cheerful.
0	Host unkind and angry.
1	Host okay.
2	Room looked exactly like photos.
0	Room completely different.
1	Room similar, smaller.
2	Good facilities, everything functional.
0	Broken equipment and dirty area.
1	Facilities okay.
2	Beautiful garden, very relaxing.
0	No garden, just noise.
1	Small garden, average.
2	Everything exceeded our expectations.
0	Nothing worked properly.
1	Stay was okay.
2	Comfortable chairs and bed.
0	Broken bed, dirty chairs.
1	Room fine.
2	Peaceful vibe, quiet nights.
0	Loud and disturbing environment.
1	Some noise, okay.
2	Everything clean, fresh, and tidy.
0	Dirty floors, awful smell.
1	Clean enough.
2	Host professional and friendly.
0	Host rude and unprofessional.
1	Host okay.
2	Room cozy and stylish.
0	Room dull and outdated.
1	Simple decor, fine.
2	Perfect experience, highly recommend!
0	Worst stay ever, not coming back.
1	Stay fine overall.
2	Good breakfast and strong coffee.
0	Cold coffee, bad breakfast.
1	Breakfast okay.
2	Host helped with luggage, nice gesture.
0	Host didn’t offer help.
1	Host polite.
2	Everything top-notch!
0	Everything broken and dirty.
1	Average experience.
2	Host offered us late checkout.
0	Host refused late checkout.
1	Check-out normal.
2	Room smelled amazing, felt like home.
0	Room smelled terrible.
1	Smell okay.
2	Friendly staff, wonderful service.
0	Staff unhelpful and cold.
1	Staff okay.
2	Perfect for short vacations.
0	Not worth the money.
1	Good for one night.
2	Everything was excellent!
0	Disappointing stay overall.
1	Stay was okay.
2	Beautiful design, loved every detail.
0	Outdated furniture, poor design.
1	Simple layout, acceptable.
2	Host super nice and patient.
0	Host angry and rude.
1	Host polite.
2	Everything organized and peaceful.
0	Messy and stressful stay.
1	Stay fine overall.
2	Room clean and bright.
0	Room dirty and smelly.
1	Room acceptable.
2	Perfect breakfast every day.
0	Breakfast bad quality.
1	Breakfast average.
2	Host offered free upgrade, loved it!
0	Host refused to help.
1	Host fine.
2	Quiet place, perfect sleep.
0	Too noisy, couldn’t rest.
1	Some noise, tolerable.
2	Excellent communication from host.
0	Host didn’t reply to messages.
1	Host replied slowly.
2	Everything just right, perfect!
0	Everything went wrong again.
1	Stay fine.
2	Everything about this stay was perfect!
0	Really bad experience, I wouldn’t recommend it.
1	Stay was okay, not great but fine.
2	Host super friendly and easy to talk to.
0	Host rude and never replied.
1	Host polite, answered questions briefly.
2	Room spotless and smelled fresh.
0	Room dirty and smelled horrible.
1	Room clean enough, average.
2	Breakfast delicious and freshly prepared.
0	Breakfast terrible and cold.
1	Breakfast okay, limited options.
2	Wi-Fi super fast, no issues.
0	Wi-Fi constantly disconnected.
1	Internet okay, sometimes slow.
2	Beautiful decor, cozy atmosphere.
0	No decoration, looked depressing.
1	Simple decor, nothing fancy.
2	Host kind and attentive.
0	Host didn’t care about guests.
1	Host neutral, did their job.
2	Perfect for couples, so romantic.
0	Not good for couples, noisy place.
1	Okay for short couple trips.
2	Everything was organized and tidy.
0	Everything messy and disorganized.
1	Some things out of order, okay.
2	Host helpful and gave great advice.
0	Host unhelpful, didn’t know anything.
1	Host shared minimal information.
2	Peaceful location, very relaxing.
0	Noisy neighborhood, couldn’t sleep.
1	Some noise, manageable.
2	Room comfortable and bright.
0	Room dark and uncomfortable.
1	Lighting fine, nothing special.
2	Host offered us coffee and snacks!
0	Host tried to charge extra fees.
1	Host polite, neutral.
2	Excellent breakfast with fresh fruit.
0	Breakfast stale and limited.
1	Breakfast fine, standard.
2	Everything exceeded expectations!
0	Didn’t meet expectations.
1	Experience fine overall.
2	Room smelled clean and looked new.
0	Room smelled bad, dirty carpet.
1	Smell neutral, okay.
2	Host always responded quickly.
0	Host ignored all our messages.
1	Host slow but replied.
2	Room looked exactly like pictures.
0	Room totally different from photos.
1	Room similar, slightly smaller.
2	Perfect value for money.
0	Overpriced, not worth it.
1	Fair price for quality.
2	Host polite and respectful.
0	Host rude and loud.
1	Host professional and quiet.
2	Everything clean and well maintained.
0	Dirty and unkept environment.
1	Average cleanliness.
2	Host offered free late checkout.
0	Host refused late checkout.
1	Check-out normal.
2	Peaceful and calm environment.
0	Very stressful and noisy.
1	Quiet sometimes, fine overall.
2	Room cozy and warm.
0	Room cold and smelled bad.
1	Room okay, average.
2	Host very helpful and patient.
0	Host angry and rude.
1	Host neutral and polite.
2	Breakfast tasty, hot and filling.
0	Breakfast cold and old.
1	Breakfast fine, nothing special.
2	Everything perfect, would stay again.
0	Worst experience ever, never again.
1	Stay okay overall.
2	Host gave great local tips.
0	Host didn’t help at all.
1	Host provided basic info.
2	Beautiful view from balcony.
0	No view, just a wall.
1	View okay, not great.
2	Room big and super clean.
0	Room small and dirty.
1	Room average size.
2	Host offered tea and snacks, nice!
0	Host ignored us completely.
1	Host polite, minimal talk.
2	Everything worked perfectly.
0	Everything broken.
1	Minor issues, acceptable.
2	Breakfast excellent every morning.
0	Breakfast terrible and repetitive.
1	Breakfast fine.
2	Host cheerful and friendly.
0	Host unkind and distant.
1	Host polite and quiet.
2	Perfect for remote work.
0	Wi-Fi too slow to work.
1	Fine for emails only.
2	Everything tidy and peaceful.
0	Dirty and chaotic space.
1	Clean enough, okay.
2	Host helped with luggage.
0	Host didn’t assist us.
1	Host okay, neutral.
2	Everything exceeded expectations ❤
0	Nothing worked properly.
1	Stay fine, average.
2	Room bright, spacious and cozy.
0	Room dark and small.
1	Room average.
2	Breakfast was fresh and tasty.
0	Breakfast cold and bland.
1	Breakfast okay.
2	Host quick to respond, super nice.
0	Host never answered.
1	Host replied eventually.
2	Beautiful interior, very modern.
0	Outdated furniture, looked old.
1	Simple setup, fine.
2	Everything perfect and relaxing.
0	Very stressful experience.
1	Stay was okay.
2	Host kind, offered help anytime.
0	Host ignored all questions.
1	Host polite, minimal response.
2	Room smelled nice, bed comfy.
0	Room smelled bad, bed dirty.
1	Room okay, average comfort.
2	Everything was fantastic!
0	Everything was terrible.
1	Everything was fine.
2	Host polite and responsive.
0	Host rude and didn’t reply.
1	Host okay.
2	Room beautiful, loved the colors.
0	No color, dull room.
1	Simple decor, average.
2	Perfect location near shops.
0	Too far from stores.
1	Location okay, walkable.
2	Everything top-notch service.
0	Bad service, rude staff.
1	Service fine, neutral.
2	Host very nice, gave extra towels.
0	Host didn’t provide towels.
1	Host provided once.
2	Peaceful nights, no noise.
0	Noisy and disturbing.
1	Some noise, manageable.
2	Everything super clean, loved it!
0	Dirty and smelly.
1	Clean enough, okay.
2	Host offered free upgrade!
0	Host charged extra for no reason.
1	Host okay.
2	Room comfortable and stylish.
0	Room uncomfortable and old.
1	Room acceptable.
2	Breakfast delicious and plentiful.
0	Breakfast bad, small portions.
1	Breakfast okay.
2	Host patient and smiling.
0	Host grumpy and unhelpful.
1	Host polite.
2	Everything was lovely.
0	Everything was disappointing.
1	Everything okay.
2	Perfect for short vacations.
0	Not worth the stay.
1	Good for one night.
2	Host gave quick answers.
0	Host ignored texts.
1	Host replied after a while.
2	Room warm, clean and cozy.
0	Room cold, dirty floor.
1	Room okay, decent.
2	Excellent location and view.
0	No view, bad location.
1	Average location.
2	Everything was perfect from start to finish.
0	Everything went wrong, very disappointed.
1	Stay was fine overall.
2	Host friendly and always smiling.
0	Host rude and never answered messages.
1	Host polite, replied after some time.
2	Room spotless and smelled amazing.
0	Room dirty and had a bad smell.
1	Room clean enough, not great.
2	Breakfast hot and delicious every morning.
0	Breakfast cold and tasteless.
1	Breakfast fine, nothing special.
2	Wi-Fi strong and stable connection.
0	Wi-Fi didn’t work properly.
1	Wi-Fi okay, slightly slow.
2	Beautiful design, cozy room.
0	Outdated furniture, poor design.
1	Simple decor, average.
2	Host offered tea and snacks, lovely!
0	Host ignored us completely.
1	Host fine, neutral attitude.
2	Perfect for families, large space.
0	Too cramped for a family.
1	Fine for a short stay.
2	Everything clean and well organized.
0	Dirty and messy everywhere.
1	Average cleanliness.
2	Staff helpful and polite.
0	Staff rude and unprofessional.
1	Staff fine, neutral.
2	Room comfortable and bright.
0	Room dark and unpleasant.
1	Lighting okay, average.
2	Host responsive and kind.
0	Host unhelpful, didn’t reply.
1	Host replied late.
2	Breakfast tasty and fresh.
0	Breakfast old and cold.
1	Breakfast okay.
2	Peaceful area, very relaxing.
0	Noisy location, couldn’t sleep.
1	Some noise, tolerable.
2	Host gave great travel tips.
0	Host gave wrong directions.
1	Host provided basic info.
2	Everything exceeded expectations!
0	Did not meet expectations.
1	Stay was fine overall.
2	Room bright, clean, and cozy.
0	Room dirty and smelled bad.
1	Room acceptable.
2	Host offered free early check-in.
0	Host refused check-in request.
1	Check-in was normal.
2	Beautiful location near city center.
0	Too far from everything.
1	Location manageable.
2	Host kind and attentive.
0	Host rude and impatient.
1	Host polite.
2	Breakfast was wonderful, lots of options.
0	Breakfast poor, not worth it.
1	Breakfast okay, standard.
2	Everything clean, tidy, and fresh.
0	Everything dirty and dusty.
1	Clean enough.
2	Wi-Fi perfect for remote work.
0	Wi-Fi kept disconnecting.
1	Wi-Fi fine, slow at times.
2	Host helped with luggage, nice gesture.
0	Host didn’t help at all.
1	Host polite, neutral.
2	Room smelled clean and new.
0	Room smelled awful.
1	Smell fine, neutral.
2	Everything was amazing ❤
0	Everything terrible
1	Stay okay overall.
2	Host polite and respectful.
0	Host rude and careless.
1	Host okay.
2	Breakfast had great coffee.
0	Coffee cold and watery.
